,title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
169,Price Of 21-Karat Gold Hits Jd39.8 Per Gramme In Local Market,MENAFN,2023-09-09 00:00:00,date,https://menafn.com/1107038082/Price-Of-21-Karat-Gold-Hits-Jd398-Per-Gramme-In-Local-Market,menafn.com,"Amman, Sep. 9 (Petra) -- Prices of 21-karat gold, the highest demand at local market, stood at JD39.30 per gramme, as purchasing price","Legal Disclaimer:

MENAFN provides the information 'as is' without warranty of any kind. We do not accept any responsibility or liability for the accuracy, content, images, videos, licenses, completeness, legality, or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article, kindly contact the provider above.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,10.3012295,0979acb263a278c6d36d8135384e9a26
170,Gold Price Steadies As Us Real Yields Offset By Potential Bric Demand. Lower Xau/Usd?,MENAFN,2023-09-05 00:00:00,date,https://menafn.com/1107009160/Gold-Price-Steadies-As-Us-Real-Yields-Offset-By-Potential-Bric-Demand-Lower-XauUsd,menafn.com,"Gold, XAU/USD, Treasury Yields, TIPS, Real Yields, BRIC, Gold Hoarding - Talking Points The gold price is struggling to break the range","Trade Smarter - Sign up for the DailyFX Newsletter

Receive timely and compelling market commentary from the DailyFX team

The gold price continues to oscillate around US$ 1,940 going into Tuesday's trading session as market headwinds might be offset by geopolitical factors that have seen volatility in the precimetal slide lower.

The real yield is the nominal yield less the market-priced inflation rate derived from Treasury inflation-protected securities (TIPS) for the same tenor.

The last time that real yields were this high was 2009, when spot gold was below US$ 1,000. More recently in 2018, when the real yield was near 1.0%, spot gold was under US$ 1,300 an ounce.

Chart created in TradingView

Of course, there has been a lot of water under the bridge since then and the currents of demand have been tilted as the BRIC (Brazil, Russia, India and China) nations seek an alternative to theDollar as a reserve currency.

Much has recently been made of the potential for a gold-backed currency to allow these nations to bypass theDollar in international trade.

Such a system has proven to be a failure in the past for a multitude of reasons that are beyond the scope of this article. Refer to the Bretton Woods gold exchange for reference.

On a recent trip to Western Australia, one the largest physical gold-producing regions globally, a number of contacts highlighted that almost every ounce of the yellow metal currently being dug out of the ground was being put on a ship to China.

Such anecdotes of other BRIC members taking similar actions have been reported elsewhere. Keeping in mind that Australia, China and Russia are also the top producers of gold, it might be the case that gold hoarding has been a feature of the price action of late.

Looking ahead, a break of the recent range of US$ 1,885 – 1,900 could be the catalyst for the next notable move for XAU/USD. Click on the banner below to learn more about range trading.

--- Written by Daniel McCarthy, Strategist for DailyFX.com

Please contact Daniel via @DanMcCathyFX on Twitter",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/05/D_b66e0image_story.JPG,False,@menafn,9.248667,9b20dc4fa2f85add633697cf44afa53a
171,Gold Price Steadies as US Real Yields Offset by Potential BRIC Demand. Lower XAU/USD?,Daniel Mccarthy,2023-09-05 00:00:00,date,https://www.dailyfx.com/news/gold-price-steadies-as-us-real-yields-offset-by-potential-bric-demand-lower-xau-usd-20230905.html,dailyfx.com,The gold price has seen some sideways price action as the market contemplates a bullish and bearish case with the potential influence of BRIC countries outweighing historic fundamentals.,"The 
gold price
 is struggling to break the range as hurdles are ignored for now
More important than elevated Treasury yields, real yields have been strengthening
BRIC nations might be eyeing gold for alternative purposes. Will it drive XAU/
USD
 north?
 




Trade Smarter - Sign up for the DailyFX Newsletter


Receive timely and compelling market commentary from the DailyFX team


 
 


The gold price continues to oscillate around US$ 1,940 going into Tuesday's trading session as market headwinds might be offset by geopolitical factors that have seen volatility in the precious metal slide lower.
US real yields have been on the march higher for the better part of 2023 and recently stretched to a 14-year peak at the 10-year part of the curve, trading above 1.90%.
The real yield is the nominal yield less the market-priced 
inflation
 rate derived from Treasury inflation-protected securities (TIPS) for the same tenor.
The last time that real yields were this high was 2009, when spot gold was below US$ 1,000. More recently in 2018, when the real yield was near 1.0%, spot gold was under US$ 1,300 an ounce.






 





















Recommended by Daniel McCarthy

 
 




SPOT GOLD AGAINST US 10-YEAR REAL YIELD – THE BIGGER PICTURE

Of course, there has been a lot of water under the bridge since then and the currents of demand have been tilted as the BRIC (Brazil, Russia, India and China) nations seek an alternative to the 
US Dollar
 as a reserve currency.
Much has recently been made of the potential for a gold-backed currency to allow these nations to bypass the US Dollar in international trade.
Such a system has proven to be a failure in the past for a multitude of reasons that are beyond the scope of this article. Refer to the Bretton Woods gold exchange for reference.
On a recent trip to Western Australia, one the largest physical gold-producing regions globally, a number of contacts highlighted that almost every ounce of the yellow metal currently being dug out of the ground was being put on a ship to China.
Such anecdotes of other BRIC members taking similar actions have been reported elsewhere. Keeping in mind that Australia, China and Russia are also the top producers of gold, it might be the case that gold hoarding has been a feature of the price action of late.
Looking ahead, a break of the recent range of US$ 1,885 – 1,900 could be the catalyst for the next notable move for XAU/USD. Click on the banner below to learn more about range trading.






 





















Recommended by Daniel McCarthy








 




--- Written by Daniel McCarthy, Strategist for DailyFX.com
Please contact Daniel via 
@DanMcCathyFX
 on Twitter",dailyfx.com,9229,finance,US,en,Daniel McCarthy,https://a.c-dn.net/b/3biIpl/GOLD_07.JPG,False,,9.197027,873695c064222199272f636aa12af16e
172,Gold prices face risks ahead,MENAFN,2023-09-14 00:00:00,date,https://menafn.com/1107068834/Gold-prices-face-risks-ahead,menafn.com,Gold prices remained on a downward trajectory overall as traders continue to evaluate the possible outcomes of the upcoming Federal Reserve meeting.,"(MENAFN- Your Mind Media ) Gold prices remained on a downward trajectory overall as traders continue to evaluate the possible outcomes of the upcoming Federal Reserve meeting. Higher than expected US inflation data has fueled more uncertainty about the direction of monetary policy. While the Federal Reserve is anticipated to maintain interest rates unchanged in next week's meeting, elevated inflationary pressures could leave some concerns about another hike this year.

The potential for the Federal Reserve to keep interest rates high for longer could continue to weigh on gold prices which have been declining since their peak in May this year. Current market sentiment could continue pushing traders toward bonds. Yields on both the 2-year and the 10-year treasury bonds remain near this year's high despite some fluctuation during the last few days.

Gold prices could continue to see some volatility during the coming days as traders react to the US economic data releases. The resilient US economy could also continue to affect the market's direction as traders could adopt a more risk-on approach, leaving gold behind.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,12.832341,b6fc36ad64b5b4efd5f19b0627e658e3
173,Gold Forecast: Prices Caught In A Tight Range Amid Economic,MENAFN,2023-09-14 00:00:00,date,https://menafn.com/1107070866/Gold-Forecast-Prices-Caught-In-A-Tight-Range-Amid-Economic,menafn.com,"The gold market experienced some initial dips during Wednesday's trading session, finding itself trapped between the 200-Day Exponential","Legal Disclaimer:

MENAFN provides the information 'as is' without warranty of any kind. We do not accept any responsibility or liability for the accuracy, content, images, videos, licenses, completeness, legality, or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article, kindly contact the provider above.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/14/DF_d0180image_story.jpeg,False,@menafn,11.172873,9d597c2c17eed80ce207fb9e7e75086d
174,Hawkish Stance Of US Fed Likely To Keep Gold Prices Muted,MENAFN,2023-09-15 00:00:00,date,https://menafn.com/1107075572/Hawkish-Stance-Of-US-Fed-Likely-To-Keep-Gold-Prices-Muted,menafn.com,"New Delhi, Sep 15 (IANS) The prices of gold is expected to trade in the broad ranges already set with $1,880 and $1,830 acting as strong support leve","Gold is currently trading at $1,960, and has been fluctuating in the range of $1,880-$1,960 during the last one month

During the previtwo months gold ETFs witnessed outflows, however during the recent weeks some inflows started trickling in that have helped the yellow metal.

The movement in gold is inextricably intertwined with two fundamental factors, the trajectory ofinterest rates, and the direction of theDollar.

The currency outlook has been positive owing to the north-bound interest rate outlook.

Gold gained ground based on the uncertainties around theeconomic performance and the possibility of the economy degrowing substantially, but these uncertainties turned out to be false alarms as thejobless claims data beat analyst expectations.

However, the major concern among traders is the economic sluggishness and the magnitude at which is happening in some of the developed countries is not likely to push gold demand higher, the report said.

The last address of theFederal Reserve Chairman states in no unclear terms the need to hike rates to control inflation, and he acknowledges the probability of below-trend growth in the short term due to interest rate actions.

Multiple factors have accorded gold a place in investor portfolios in the last three to five years. These include geopolitical developments, interest rates, economic growth prospects, the need to diversify portfolios, the rising price level, etc.

At this juncture, inflation continues to be the singular factor that is supporting gold prices apart from the generally weak global economic outlook, the report said.

More than this, the very hawkish stance of theFederal Reserve is a matter of concern, as the central banl has already reaffirmed its commitment to keeping its inflation target of 2 per cent intact, and it will not rest until the goal is reached.

The end result is that rather than inflation and uncertainties which could have given Gold an edge but the Fed's fight against inflation has assumed greater importance after the Jackson Hole meet which will see gold trading in a narrow range in the near term, the report said.

--IANS

san/ksk",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/15/I_ad63dimage_story.jpeg,False,@menafn,10.731352,5d576280b101c5af6b3260c896441c91
175,Price Of 21-Karat Gold Hits Jd39 Per Gramme In Local Market,MENAFN,2023-09-12 00:00:00,date,https://menafn.com/1107055366/Price-Of-21-Karat-Gold-Hits-Jd39-Per-Gramme-In-Local-Market,menafn.com,"Amman, Sept. 12 (Petra) -- Prices of 21-karat gold, the highest demand at local market, on Tuesday stood at JD39 per gramme, as purcha","Legal Disclaimer:

MENAFN provides the information 'as is' without warranty of any kind. We do not accept any responsibility or liability for the accuracy, content, images, videos, licenses, completeness, legality, or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article, kindly contact the provider above.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,10.323271,7db21465c6b93cc288c69cf532b2e628
176,Gold Price Slips As Us Dollar Recovers Ahead Of Us Cpi. Lower Xau/Usd?,MENAFN,2023-09-12 00:00:00,date,https://menafn.com/1107057610/Gold-Price-Slips-As-Us-Dollar-Recovers-Ahead-Of-Us-Cpi-Lower-XauUsd,menafn.com,"Gold, XAU/USD, Treasury Yields, TIPS, Real Yields, BRIC, Gold Hoarding - Talking Points The gold price stabilised after theDollar found","The gold price stabilised after theDollar found some support overnight

Rising Treasury yields appear to be driving real yields ahead ofCPI A miss in CPI forecasts might have implications for real yields and XAU/USD

The gold price dipped going into Wednesday's trading session with theDollar consolidating after Monday's rout and ahead ofCPI later today.

Undermining the precimetal is the continual climb ofreal yields. When we step back and look at the bigger picture, the ascent of real yields might appear to be one-way traffic for now.

If today'sCPI figure falls short of expectations, it might see long-term inflation expectations dip, adding to real yields.

If today'sCPI figure beats estimates, it could add to worries of a tighter monetary policy from the Federal Reserve at next week's Federal Open Market Committee (FOMC) meeting.

This could lead to the back end of the Treasury yield curve backing up, potentially underpinning real yields, particularly around the closely watched 10-year part of the curve.

A Bloomberg survey of economists is looking for headline CPI to print at 3.6% year-on-year to the end of August and 4.3% for the core reading.

Looking at the chart below, energy appears to be a notable contributing factor to CPI. Crude oil was little changed through August but it has rallied significantly in September.

Source; Bloomberg and tastytrade

The real yield is the nominal yield less the market-priced inflation rate derived from Treasury inflation-protected securities (TIPS) for the same tenor.

It is looked at by markets as the true return of an investment as it allows for the time value of money that is impacted by price changes through inflation or deflation.

When we strip out the components of the real return, it is apparent that nominal yields have been driving real yields higher with the market-priced inflation expectations steady near 2.3%. That is slightly above the Fed's CPI target of 2%.

The last time that real yields were this high was 2009 when spot gold was below US$ 1,000. More recently in 2018, when the real yield was near 1.0%, spot gold was under US$ 1,300 an ounce.

Chart created in TradingView

Of course, a global pandemic and a European theatre of war have opened up a different era and consequent change in the dynamic of demand for gold.

Looking ahead, a break of the recent range of US$ 1,885 – 1,900 could be the catalyst for the next notable move for XAU/USD. Click on the banner below to learn more about range trading.

GOLD TECHNICAL ANALYSIS SNAPSHOT

The gold price appears to be ensconced in the range for now, having traded between 1885 and 1897 for six months.

Support could be in the 1885 – 1895 area where there are a series of prior lows, a breakpoint, and the 38.2% Fibonacci Retracement level of the move from 1614 up to 2062.

Further down the 50% Fibonacci Retracement at 1838 might lend support.

On the topside, resistance might be at the recent peaks of 1953 and 1897 or the spsychological level of 2000 where there is also the breakpoint nearby.

Chart created in TradingView",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/12/D_5a562image_story.jpg,False,@menafn,9.586332,ad5f43430abec8803219a62a5f3bd3c5
177,UAE: Gold Prices Slip Dh1.5 In Dubai After Hitting 3-Week High,MENAFN,2023-09-21 00:00:00,date,https://menafn.com/1107112136/UAE-Gold-Prices-Slip-Dh15-In-Dubai-After-Hitting-3-Week-High,menafn.com,"Published: Thu 21 Sep 2023, 9:37 AM Gold prices retreated in the UAE and globally on Thursday morning, trading at Dh1.50 per gram lower at","Gold prices retreated in the UAE and globally on Thursday morning, trading at Dh1.50 per gram lower at the opening of the markets in Dubai.

The prices fell as the US dollar and bond yields powered higher after the Federal Reserve signalled another rate hike this year and a tighter monetary policy through 2024 than previously expected.

In Dubai, the 24K was trading at Dh233.5 per gram on Thursday morning, down from Dh235.0 at the close of the markets on Wednesday. Similarly, 22K, 21K and 18K also opened lower at Dh216.25, Dh209.25 and Dh179.25 per gram, respectively.

Spot gold slid to $1,928.13 per ounce by 9.15 am UAE time

Spot gold prices on Wednesday hit their highest since September 1 before the US Fed revised its economic projections with higher-for-longer rate warnings.

Daniel Dubrovsky, contributing senior strategist, dailyFX, said gold prices turned lower in the aftermath of the Federal Reserve monetary policy announcement as Jerome Powell basically alluded to a 'higher for longer' approach, causing financial markets to price in a higher terminal Federal Funds rate and pushing back expectations of rate cuts further down the time horizon.

'In response, Treasury yields and the dollar rose, working together to pressure precious metals, like gold and silver, lower,' he said.



UAE: Gold prices drop in Dubai ahead of Fed meeting

UAE: Gold prices start the week on a positive note, rise in early trade in Dubai

UAE: Gold prices slip in Dubai, trading nearly a three-week low",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/21/KT_18fabimage_story.jpg,False,@menafn,9.942653,99366388ebf55041a92a0c72b0499dbc
178,Dubai Gold Pricing: Why An Attraction For Gold Enthusiasts?,MENAFN,2023-09-28 00:00:00,date,https://menafn.com/1107160497/Dubai-Gold-Pricing-Why-An-Attraction-For-Gold-Enthusiasts,menafn.com,"Dubai's transparent gold pricing system, coupled with its reputation for quality and competitive pricing, makes it a gold-buying destination of choi","(MENAFN- Khaleej Times) Dubai's transparent gold pricing system, coupled with its reputation for quality and competitive pricing, makes it a gold-buying destination of choice for people from around the world. Whether you're seeking a unique piece of jewellery, looking to invest in gold, or simply admiring the craftsmanship, Dubai's gold markets have something to offer for everyone. Dubai's commitment to excellence in the gold industry ensures that its reputation as a global gold hub will continue to shine brightly in the years to come.

Dubai's gold pricing mechanism

One of the primary factors that attract gold buyers to Dubai is its transparent and competitive pricing system. Unlike many other countries where gold prices are heavily influenced by taxes, import duties, and middlemen, Dubai offers a straightforward pricing structure.

1. Spot pricing : Gold prices in Dubai are typically linked to international spot prices. This means that buyers in Dubai can expect prices that closely mirror the global market rates, making it a fair and competitive market.

2. Minimal taxes : Dubai imposes minimal taxes and import duties on gold, making it one of the most cost-effective places to buy gold. This results in lower premiums for buyers, as compared to regions with higher taxes and tariffs.

3. Low making charges : The making charges for gold jewellery in Dubai are relatively lower compared to many other countries. This cost-effectiveness attracts tourists and residents alike, encouraging them to indulge in exquisite gold jewellery.

4. Market competitiveness : Dubai's gold market is highly competitive, with numerous dealers and jewellers vying for customers. This competition benefits consumers as they can compare prices and quality across a wide range of options.

Why people prefer buying gold in Dubai

1. Quality assurance : Dubai's gold markets adhere to stringent quality standards, providing buyers with genuine and high-quality gold jewellery. The Dubai Gold and jewellery Group (DGJG) ensures that members meet strict quality guidelines.

2. Variety and choice : Dubai boasts an impressive variety of gold jewellery designs, from traditional Arabic styles to contemporary and international trends. Shoppers can find unique pieces that suit their preferences.

3. Safe and secure transactions : Dubai has a reputation for safe and secure transactions. jewellery stores and dealers follow ethical practices, providing customers with confidence in their purchases.

4. Tourist-friendly : Dubai is a popular tourist destination, and its gold markets are tourist-friendly. Many shops have multilingual staff, and tourists can take advantage of the city's tax-free shopping policies.

5. Investment opportunities : Dubai's competitive gold prices make it an attractive destination for gold investors. The Dubai Gold and Commodities Exchange (DGCX) provides a platform for gold trading , offering opportunities for investment diversification.

6. Customization : Dubai's gold jewellery often offer customization services, allowing customers to create personalized pieces tailored to their preferences and specifications.

Dubai's gold pricing mechanisms and the allure of buying gold in the city have made it a favoured destination for gold enthusiasts and investors worldwide.



UAE GOLD RATE (AED)

Emirates Gold enters new era with acquisition by Rockfire Resources plc",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/28/KT_570b1image_story.jpg,False,@menafn,13.783944,c269b46c9ba820bfd3088b8200d145ed
179,Kerala Gold Rate Today: Prices Remain Unchanged; Check Details,MENAFN,2023-09-25 00:00:00,date,https://menafn.com/1107132958/Kerala-Gold-Rate-Today-Prices-Remain-Unchanged-Check-Details,menafn.com,"Gold has consistently been in high demand in the state of Kerala, particularly during festive seasons and significant life events like weddings and n","There is no change in the price of silver. A gram of common silver costs Rs 79. The market price of hallmark silver is Rs 103 per gram.



""September gold price at a glance ""

September 1- Gold price fell by Rs.80 per sovereign. The market price was Rs 44,040

September 2- Gold price rose by Rs 120 per sovereign. The market price was Rs 44,160

September 3- Gold price remained unchanged. The market price was Rs 44,160

September 4- Market price increased by Rs 80 per sovereign. The market price was Rs 44,240

September 5- Market price decreased by Rs 120 per sovereign

September 6- Market price decreased by Rs 120 per sovereign. The market price rose by Rs 44,000

September 7- Gold price decreased by Rs 80 per sovereign. The market price decreased by Rs 43,920

September 8- Market price rose by Rs 80 per sovereign to Rs 44,000

September 9- Market price decreased by Rs 120 per sovereign to Rs 43,880

September 10- Gold price remained unchanged. The market price was Rs 43,880

September 11- Gold prices remained unchanged. The market price was Rs 43,880

September 12- Gold prices remained unchanged. The market price was Rs 43,880

September 13- One sovereign of gold decreased by Rs 280. The market price was Rs 43,600

September 14- Gold price remained unchanged. The market price was Rs 43,600

September 15- One sovereign of gold rose by Rs 160. The market price was Rs 43,760

September 16-

One sovereign of gold rose by Rs 160. The market price was Rs 43,920

September 17- Gold prices remained unchanged. The market price was Rs 43,920

September 18- One sovereign of gold rose by Rs 120. The market price was Rs 44,040

September 19- One sovereign of gold rose by Rs 120. The market price was Rs 44,160

September 20- Gold prices remained unchanged. The market price was Rs 44,160

September 21- One sovereign of gold fell by Rs 120. The market price was Rs 44,040

September 22- One sovereign of gold fell by Rs 160. The market price was Rs 43,880

September 23 - Rs 80 per sovereign of gold. The market price was Rs 43,960

September 24- Gold remained unchanged. The market price was Rs 43,960

September 25- Gold remains unchanged. The market price is Rs 43,960

The price of gold is different across Indian states and cities.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/25/AN_3101cimage_story.jpg,False,@menafn,10.728502,8597d32561ec3d0fcc9b2c8e255b32b7
180,21-Karat Gold Price Hits JD38.5 Per Gram In Local Market,MENAFN,2023-09-28 00:00:00,date,https://menafn.com/1107157545/21-Karat-Gold-Price-Hits-JD385-Per-Gram-In-Local-Market,menafn.com,"Amman, Sep. 28 (Petra) -- Citizens in the local market continue to show strong interest in 21-karat gold, as its buying price on Thurs","(MENAFN- Jordan News Agency)

Amman, Sep. 28 (Petra) -- Citizens in the local market continue to show strong interest in 21-karat gold, as its buying price on Thursday reached JD38.50 dinars per gram from jewelry stores, with a selling price of JD36.80.The Jordan Jewelers Association has released its daily bulletin, revealing that the current cost of acquisition for one gram of 24-karat gold and 18-karat gold stood at JD45.50 and JD34.10, respectively.Internationally, the yellow metal opened trading today at $1876 per ounce, marking its lowest price in six months.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,10.35,9dd537120d38ca44cc248651bf10a733
181,Kerala Gold Rate Today: Prices Dip By Rs 160; Check Details,MENAFN,2023-09-27 00:00:00,date,https://menafn.com/1107149519/Kerala-Gold-Rate-Today-Prices-Dip-By-Rs-160-Check-Details,menafn.com,"Gold has consistently been in high demand in the state of Kerala, particularly during festive seasons and significant life events like weddings and n","(MENAFN- AsiaNet News) Gold has consistently been in high demand in the state of Kerala, particularly during festive seasons and significant life events like weddings and naming ceremonies. Today, there has been a drop in the state's price of gold. Today's gold price is the lowest it has been in the past two days. Gold prices have dropped by Rs 160 for one pound sovereign (one pavan). One sovereign of gold currently costs Rs 43,800 in total.

The market price of one gram of 22-carat gold is Rs 5475 and the price of one gram of 18-carat gold is Rs 4533. The price of silver also fell. The price of common silver fell by Rs 1 to Rs 78 per gram. The market price of hallmark silver is Rs 103 per gram.



September gold price at a glance:

September 1- One sovereign of gold fell by Rs.80; Market price- Rs 44,040

September 2- Gold price rose by Rs 120 per sovereign; Market price- Rs 44,160

September 3- Gold price remained unchanged; Market price- Rs 44,160

September 4- Market price increased by Rs 80 per sovereign; Gold Market price-Rs 44,240



September 5- Market price decreased by Rs 120 per sovereign; Market price- Rs 44,120

September 6- Market price decreased by Rs 120 per sovereign; Gold Market price- Rs 44,000

September 7- Price per sovereign gold decreased by Rs 80; Market price decreased to Rs 43,920

September 8- Market price rose by Rs 80 per sovereign to Rs 44,000

September 9- Market price decreased by Rs 120 per sovereign to Rs 43,880

September 10- Gold price remained unchanged; The market price was Rs 43,880

September 11- Gold prices remained unchanged; Market price was Rs 43,880

September 12- Gold prices remained unchanged; Market price was Rs 43,880.

September 13- Price of one sovereign of gold decreased by Rs 280; Market price-Rs 43,600

September 14- Gold price remained unchanged; Market price was Rs 43,600

September 15- One sovereign of gold rose by Rs 160; Market price- Rs 43,760

September 16- A sovereign of gold rose by Rs 160; Market price- Rs 43,920

September 17- Gold prices remained unchanged; Market price- Rs 43,920

September 18- A sovereign of gold rose by Rs 120; Market price- Rs 44,040

September 19- One sovereign of gold rose by Rs 120; The market price was Rs 44,160

September 20- Gold prices remained unchanged; Market price-Rs 44,160

September 21- A sovereign of gold fell by Rs 120; Market price was Rs 44,040

September 22- A sovereign of gold fell by Rs 160; Market price- Rs 43,880

September 23- A sovereign of gold rose by Rs 80; Market price- Rs 43,960

September 24- Gold prices remained unchanged; Market price -Rs 43,960

September 25- Gold prices remained unchanged; Market price- Rs 43,960

September 26- A sovereign of gold fell by Rs 160; The market price is Rs 43,800.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/27/AN_99eebimage_story.jpg,False,@menafn,10.311449,855de4ef5fd4300583903ce473e480ce
182,Price Of 21-Karat Gold Hits JD40.6 Per Gramme In Local Market,MENAFN,2023-09-26 00:00:00,date,https://menafn.com/1107146434/Price-Of-21-Karat-Gold-Hits-JD406-Per-Gramme-In-Local-Market,menafn.com,"Amman, Sept. 26 (Petra) -- Prices of 21-karat gold, the highest demand at local market, on Tuesday stood at JD39 per gramme, as purcha","Amman, Sept. 26 (Petra) -- Prices of 21-karat gold, the highest demand at local market, on Tuesday stood at JD39 per gramme, as purchasing price, against JD37.30 as selling price.According to the Jordan Jewelers Association's daily bulletin, the price of 24-karat and 18-karat gold amounted to JD46 and JD34.60 respectively.Gold prices in global markets on Tuesday reached $1,910 per ounce.

Legal Disclaimer:

MENAFN provides the information 'as is' without warranty of any kind. We do not accept any responsibility or liability for the accuracy, content, images, videos, licenses, completeness, legality, or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article, kindly contact the provider above.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,10.311449,3cd66b00ece17c54619856bf47384ba0
183,Kerala Gold Rate Today: Prices Dip For Fifth Consecutive Day; Biggest Low Offers After 6 Months,MENAFN,2023-09-30 00:00:00,date,https://menafn.com/1107169310/Kerala-Gold-Rate-Today-Prices-Dip-For-Fifth-Consecutive-Day-Biggest-Low-Offers-After-6-Months,menafn.com,"Despite economic fluctuations, Kerala's demand for gold remains resilient, driven by its cultural significance in weddings, festivals, and religious","(MENAFN- AsiaNet News) Despite economic fluctuations, Kerala's demand for gold remains resilient, driven by its cultural significance in weddings, festivals, and religious ceremonies. The gold prices fell for the for the fifth consecutive day in the state. The price of the gold has fallen by Rs 240 . The international price reached 1850 dollars. Gold prices hit their biggest low in six months.

In five days, the price of gold fell by Rs 1280. The market price of one sovereign gold is now Rs 42680

The market price of one gram of 22 karat gold is Rs 5335 and the price of one gram of 18 karat gold is Rs 4413. The price of common silver fell by Rs 1 to Rs 76 per gram today. The market price of hallmark silver is Rs 103 per gram.

September 1- One sovereign of gold fell by Rs.80; Market price- Rs 44,040

September 2- Gold price rose by Rs 120 per sovereign; Market price- Rs 44,160

September 3- Gold price remained unchanged; Market price- Rs 44,160

September 4- Market price increased by Rs 80 per sovereign; Gold Market price-Rs 44,240



September 5- Market price decreased by Rs 120 per sovereign; Market price- Rs 44,120

September 6- Market price decreased by Rs 120 per sovereign; Gold Market price- Rs 44,000

September 7- Price per sovereign gold decreased by Rs 80; Market price decreased to Rs 43,920

September 8- Market price rose by Rs 80 per sovereign to Rs 44,000

September 9- Market price decreased by Rs 120 per sovereign to Rs 43,880

September 10- Gold price remained unchanged; The market price was Rs 43,880

September 11- Gold prices remained unchanged; Market price was Rs 43,880

September 12- Gold prices remained unchanged; Market price was Rs 43,880.

September 13- Price of one sovereign of gold decreased by Rs 280; Market price-Rs 43,600

September 14- Gold price remained unchanged; Market price was Rs 43,600

September 15- One sovereign of gold rose by Rs 160; Market price- Rs 43,760

September 16- A sovereign of gold rose by Rs 160; Market price- Rs 43,920

September 17- Gold prices remained unchanged; Market price- Rs 43,920

September 18- A sovereign of gold rose by Rs 120; Market price- Rs 44,040

September 19- One sovereign of gold rose by Rs 120; The market price was Rs 44,160

September 20- Gold prices remained unchanged; Market price-Rs 44,160

September 21- A sovereign of gold fell by Rs 120; Market price was Rs 44,040

September 22- A sovereign of gold fell by Rs 160; Market price- Rs 43,880

September 23- A sovereign of gold rose by Rs 80; Market price- Rs 43,960

September 24- Gold prices remained unchanged; Market price -Rs 43,960

September 25- Gold prices remained unchanged; Market price- Rs 43,960

September 26- A sovereign of gold fell by Rs 160; The market price was Rs 43,800.

September 27- One sovereign of gold fell by Rs 200. Market price- Rs 43,600

September 28- One pavan of gold fell by Rs 480. The market price - Rs 43,120

September 29-

A sovereign of gold fell by Rs.200. The market price Rs 42,920.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-09/30/AN_fe7abimage_story.jpg,False,@menafn,8.664156,d9992d949d6a151174c097a151a13fe2
